,business_id,name,categories
4414,byppx8HFhHHJfnqAkXJxGw,Tchoupitoulas Street Snowballs,"['Food', 'Ice Cream & Frozen Yogurt', 'Shaved Snow', 'Food Trucks']"
4415,nO2TQ0eTJMcr8Is77HtuHQ,Norman's Liquor Beer & Wine,"['Food', 'Beer', 'Wine & Spirits', 'Tobacco Shops', 'Shopping']"
4416,rYed2r5Mxz39CWegO66LQA,Cold Stone Creamery,"['Ice Cream & Frozen Yogurt', 'Food']"
4417,phkw6cunE9YOl3izOxgufA,Waikiki Snow Ice,"['Food', 'Shaved Ice']"
4418,4xsB0nDdU2HPQcRGiDuRoA,Otto's,"['Bars', 'Tex-Mex', 'Mexican', 'Coffee & Tea', 'Nightlife', 'Dive Bars', 'Food', 'Restaurants', 'Tacos']"
4419,VbtcX28aEOOSgMq8zwwnWg,Dunkin',"['Bakeries', 'Donuts', 'Sandwiches', 'Food', 'Comfort Food', 'Cafes', 'Restaurants', 'Coffee & Tea']"
4420,BArCVy2R4b9lPNCSa9u0-Q,Brickyard Crossing Smokehouse,"['Smokehouse', 'Food']"
4421,TYgc71FqGLGiROceq4TP2A,Admiral Taddy's,"['Specialty Food', 'Food', 'Restaurants', 'Caribbean', 'Ethnic Food']"
4422,nWymtJA5PQdtHDPvSmg-OA,Gerald's Donuts & Burgers,"['Breakfast & Brunch', 'Burgers', 'Food', 'Diners', 'Restaurants', 'Donuts']"
4423,VhVc_kxNStk6var7DTCf9g,McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea', 'Restaurants', 'Food']"
4424,qKTu_0lfnibcq4LTxKALXw,Moody's Butcher Shop,"['Food', 'Specialty Food', 'Meat Shops']"
4425,EEMdwkN9Arbv3lPhKS2Muw,Zaxby's Chicken Fingers & Buffalo Wings,"['American (Traditional)', 'Restaurants', 'Fast Food', 'Chicken Wings', 'Food', 'Salad']"
4426,vVfy055EfLMdd0yJYHxiMQ,A La Mousse,"['Food', 'Coffee & Tea', 'Cafes', 'Bakeries', 'Desserts', 'Restaurants']"
4427,vNUl3Bn6Zlnqdpbrv91lZw,Midtown Liquor & Deli,"['Beer', 'Wine & Spirits', 'Food']"
4428,zVvdqWz7_qjJf3X87Yqp2A,Starbucks,"['Restaurants', 'Coffee & Tea', 'Food']"
4429,KhssnqUk7iZCOXc1HP3o6A,Sami's Bakery,"['Food', 'Bakeries', 'Restaurants']"
4430,bzldjIZDjIvS8vHTMRqNOQ,BJ's Restaurant & Brewhouse,"['Breweries', 'Pizza', 'American (New)', 'Nightlife', 'Food', 'American (Traditional)', 'Bars', 'Restaurants']"
4431,sJmqrVw2Q8g2UcCu7LY7TA,Joia Fabulous Pizza & Martini Bar,"['Nightlife', 'Restaurants', 'Food', 'Pizza', 'Bars', 'Seafood']"
4432,K_BoVdQ-FUsNGvxXwHz7Aw,Thai Chili 88,"['Chinese', 'Restaurants', 'Asian Fusion', 'Japanese', 'Food', 'Thai', 'Sushi Bars']"
4433,ZU3LP5gHs3UybWmh9J13NA,Spicy Pickle,"['Pizza', 'Caterers', 'Salad', 'Food', 'Event Planning & Services', 'Soup', 'Sandwiches', 'Food Delivery Services', 'Restaurants', 'Delis']"
4434,gBGD0dNvfLlQOAaZzCU1NQ,Twisted Tree,"['Seafood', 'Bars', 'Steakhouses', 'Wine Bars', 'Nightlife', 'Food', 'Beer', 'Wine & Spirits', 'Restaurants', 'American (Traditional)']"
4435,s_9ERatPIp_7GSrzHlgGMg,Broad & Banks Seafood,"['Grocery', 'Restaurants', 'Seafood', 'Food', 'Convenience Stores']"
4436,HNtTgTEYl3kBSN5U5FHHqA,Hub Coffee Roasters,"['Food', 'Coffee & Tea']"
4437,v52gKlWG8onChf109C3Q5Q,Mr Wish,"['Food', 'Bubble Tea']"
4438,fm9Mofq-hDDQhDHbrg5E3w,Bright Ice,"['Ice Cream & Frozen Yogurt', 'Desserts', 'Food', 'Coffee & Tea']"
4439,4Vq9kIrMm3kx3DI8vVQfnw,Sweet Stop,"['Candy Stores', 'Specialty Food', 'Food']"
4440,DA7gIKdL4AFh8LdSQuGB9g,Blue Sky Nutrition,"['Health Markets', 'Food', 'Specialty Food']"
4441,bGEi2BqDNGYFDtNzJhpABw,Steak ’n Shake,"['Steakhouses', 'Food', 'Breakfast & Brunch', 'Restaurants', 'American (New)', 'Burgers', 'Juice Bars & Smoothies', 'American (Traditional)', 'Diners', 'Fast Food']"
4442,Ur_Vy1jWplP8DG_5ljmgIw,eegee's,"['Restaurants', 'Food', 'Juice Bars & Smoothies', 'Fast Food', 'Sandwiches', 'Desserts']"
4443,pZRjFyceo_pa8vQo3oLXlw,Cookies by Design,"['Flowers & Gifts', 'Desserts', 'Food', 'Shopping', 'Bakeries']"
4444,9WkBLlgBMPPS5es6hcQsEw,Chivanada,"['Restaurants', 'Caterers', 'Colombian', 'Event Planning & Services', 'Food Trucks', 'Empanadas', 'Food', 'Latin American']"
4445,HgzSkvWHctw5pTQVfKNegQ,McDonald's,"['Food', 'Restaurants', 'Burgers', 'Coffee & Tea', 'Fast Food']"
4446,aF5m1YyHVh_sFoCgPVZT5g,McDonald's,"['Coffee & Tea', 'Convenience Stores', 'Food', 'Burgers', 'Fast Food', 'Restaurants']"
4447,BNMnyrNZNQNxQ7Qz1Jos7w,TennFold Brewing,"['Pizza', 'Restaurants', 'Beer Bar', 'Food', 'Nightlife', 'Bars', 'Brewpubs', 'Breweries', 'Pubs']"
4448,cd2WNoGbB9ZHB5nBNu8U7A,Redner's Warehouse Market,"['Grocery', 'Food']"
4449,k8C4zFZDl8GcjIapHCB77w,Cali Viejo Catering,"['Bakeries', 'Restaurants', 'Food', 'Mexican', 'Latin American']"
4450,fyYIXgKT2w-TuUIU-P3xnA,CVS Pharmacy,"['Convenience Stores', 'Photography Stores & Services', 'Food', 'Pharmacy', 'Health & Medical', 'Drugstores', 'Shopping']"
4451,HBk165NRJcLWdPHzuSkAEA,House of Kosher,"['Kosher', 'Restaurants', 'Food', 'Grocery', 'Specialty Food']"
4452,0W6KJNqUDHw9hPhv79WcOA,Ice Spice Cafe,"['Restaurants', 'Food', 'Indian', 'Desserts', 'Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt']"
4453,vDC3NC8T9QpPMZlrCAnnIA,Coffee & Cream,"['Coffee & Tea', 'Ice Cream & Frozen Yogurt', 'Desserts', 'Food', 'Restaurants']"
4454,ekZqjxHCtN1cFkaj-W-8Dg,Prime Time Sports Grill,"['Restaurants', 'Grocery', 'Pubs', 'Bars', 'Sports Bars', 'American (Traditional)', 'Food', 'Nightlife']"
4455,EKx5_zzWHO4AsrM2SkhH9w,Surf and Turf Beachside,"['Burgers', 'Restaurants', 'Seafood', 'American (New)', 'Beer Bar', 'Food Trucks', 'Nightlife', 'Bars', 'Food']"
4456,UaVFOX65gnMMRwgNL5KQiA,Courtyard Grill,"['Middle Eastern', 'Restaurants', 'Food', 'Mediterranean', 'Beer', 'Wine & Spirits']"
4457,GxQqAlBts81cbP9h6rdluA,Mongolian BBQ,"['Chinese', 'Restaurants', 'Mongolian', 'Specialty Food', 'Food']"
4458,vUBnjutMeNiBRSB-7o1imQ,Tarka Restaurant,"['Food', 'Halal', 'Indian', 'Food Delivery Services', 'Pakistani', 'Restaurants', 'Buffets', 'Asian Fusion']"
4459,BdpVhKo7kG_0iPsksawyMQ,Mt. Laurel Bagels Deli & Catering,"['Bagels', 'Sandwiches', 'Delis', 'Restaurants', 'Food']"
4460,j8feOxyJqlIJWOi8su2qzw,Serial Grillers,"['Cheesesteaks', 'Food', 'Salad', 'Restaurants', 'Sandwiches', 'Pizza', 'Breweries']"
4461,Rw2Aw3vyj09BLyKfz-V8fw,Tony Roni's,"['Pizza', 'American (Traditional)', 'Cheesesteaks', 'Restaurants', 'Burgers', 'Italian', 'Food', 'Caterers', 'Event Planning & Services']"
4462,fX57gus0k0WY92W8r-Mlwg,Bearcat CBD,"['Coffee & Tea', 'Food', 'Vegan', 'American (New)', 'Breakfast & Brunch', 'Restaurants']"
4463,uxNn-vnEhJ7UJh6AmJ92aQ,Hermitage Bakery,"['Food', 'Restaurants', 'Bakeries']"
4464,J5R1mAdJihf1m7gl5X62vA,Asian Halal Meat And Kabab House,"['Indian', 'Butcher', 'Meat Shops', 'Specialty Food', 'Restaurants', 'Pakistani', 'Food']"
4465,hjzzz46R6waMAH7qz5uh-g,Two Dads,"['Comfort Food', 'Restaurants', 'Sandwiches', 'American (Traditional)', 'Specialty Food', 'American (New)', 'Food']"
4466,1DjUWO4csdFa-cg15dSGUQ,Sonic Drive-In,"['Food', 'Restaurants', 'Fast Food', 'Burgers', 'Ice Cream & Frozen Yogurt']"
4467,D3H0pQUSO4uW9PxX2Cb9jA,Tutti Frutti,"['Canadian (New)', 'Food', 'Restaurants', 'Desserts', 'Ice Cream & Frozen Yogurt']"
4468,Z81IX5aTaIEGa8QeWhJ-eA,Maple Shade Custard Stand,"['Ice Cream & Frozen Yogurt', 'Food']"
4469,6IwF2rpoaiR_W6DzOvuceA,Victory Brewing Company Philadelphia,"['Nightlife', 'Breweries', 'Bars', 'Food', 'Pubs', 'Restaurants', 'Brewpubs']"
4470,al3Ri6TEqa2rBzjHsn0T_g,Merchant,"['Bars', 'Creperies', 'Nightlife', 'Coffee & Tea', 'Cafes', 'Breakfast & Brunch', 'Wine Bars', 'Restaurants', 'Food']"
4471,bDwAOwlB-HkOqvSfHumfng,Pharaoh’s Donuts,"['Donuts', 'Food']"
4472,dJKKsvtfzqtyIhW7kQmUAA,The Kitch'n: Southern & Caribbean Cuisine,"['Restaurants', 'Food', 'Chicken Wings', 'Southern', 'Fish & Chips', 'Caribbean']"
4473,mdb_Ri2eqVGG1C-7Cuyplg,Double Tap Pub,"['Thai', 'Specialty Food', 'Sports Bars', 'Nightlife', 'Food', 'American (Traditional)', 'Bars', 'Beer', 'Wine & Spirits', 'Restaurants', 'Pubs']"
4474,kCcsA02hdoQJ9oHKVdARcQ,Smoothie King,"['Health Markets', 'Specialty Food', 'Juice Bars & Smoothies', 'Food']"
4475,kTtgpb-b3Xgb6gadPSCR0g,St. Louis Bread,"['Sandwiches', 'Bagels', 'Restaurants', 'Food', 'Breakfast & Brunch', 'Soup', 'Salad', 'Bakeries']"
4476,5TwBLv_xV0LawqkbIllEVg,Aloha To Go,"['Restaurants', 'Cheesesteaks', 'Food', 'Hawaiian', 'Seafood', 'Barbeque', 'Food Trucks']"
4477,egDsfkn6ZYrYRnlGe4I94g,FinBomb Sushi Burrito & Poke Bar,"['Food', 'Restaurants', 'Sushi Bars', 'Japanese', 'Poke']"
4478,dJGZ4w3ujr-X44XPOzxOfw,Cafe Mocha,"['Food', 'Sandwiches', 'Breakfast & Brunch', 'Coffee & Tea', 'Restaurants']"
4479,Sa5Axd6-MzgPgaq2gUZvWg,Hokulia Shave Ice,"['Food', 'Shaved Ice']"
4480,7IocFr7GXKvnkGlJZLapsQ,Schnucks Crestwood,"['Grocery', 'Florists', 'Bakeries', 'Drugstores', 'Delis', 'Food', 'Flowers & Gifts', 'Shopping', 'Restaurants']"
4481,xE8Qh1GvcbCy1YTRirehDw,The Wine Guy,"['Grocery', 'Beer', 'Wine & Spirits', 'Specialty Food', 'Food']"
4482,GCcabh95JCvcZkY4Qhelhw,Goodi's Fresh Squeezed Lemonade,"['Restaurants', 'American (Traditional)', 'Food']"
4483,LSh18uOYKvYUtVoRXAsrtw,The Bourse Food Hall,"['Food', 'Food Delivery Services', 'Shopping', 'Public Markets', 'Shopping Centers', 'Food Court', 'Restaurants']"
4484,Cc16fTxApkStrec2GSnFoQ,Wawa,"['Food', 'Convenience Stores', 'Restaurants', 'Coffee & Tea', 'Gas Stations', 'Automotive', 'Sandwiches']"
4485,whAw6ljhyqDy6CHcP233jA,Starbucks,"['Coffee & Tea', 'Food']"
4486,Rxfduakoz7HkW8_1BH8ruw,Nikos Greek Kitchen,"['Restaurants', 'Greek', 'Food']"
4487,yIw9QbMZgwqNBsyuO5_kkQ,Golden Dragon,"['Beer', 'Wine & Spirits', 'Chinese', 'Food', 'Restaurants']"
4488,hOupS2QRNIuMLfcpOqC0oA,Rose Petals Cafe,"['Food', 'Restaurants', 'Coffee & Tea', 'Breakfast & Brunch', 'Cafes']"
4489,_0JAjja8Pc2StBrhEgdf5Q,Corner Bakery Cafe,"['Food', 'Restaurants', 'Bakeries', 'Sandwiches', 'Cafes', 'Food Delivery Services']"
4490,tJqdGZXTtMnwT0n5tHPgOA,Skyline Market,"['Gas Stations', 'Ticket Sales', 'Food', 'Fruits & Veggies', 'Automotive', 'Specialty Food', 'Convenience Stores', 'Arts & Entertainment', 'Grocery']"
4491,iuzzhptbC47BS8luJMDN3w,Fine Wine & Good Spirits - Premium Collection,"['Food', 'Beer', 'Wine & Spirits']"
4492,iGRsdFUzK2YXFScNia0F_g,Chef Tia & Co,"['Specialty Food', 'Cajun/Creole', 'Southern', 'Personal Chefs', 'Restaurants', 'Food', 'Caterers', 'Event Planning & Services']"
4493,LYMGj11jXhuyD5wrMdyYpA,Show-Me's,"['Beer', 'Wine & Spirits', 'Food', 'American (Traditional)', 'Nightlife', 'Sports Bars', 'Restaurants', 'Chicken Wings', 'Bars']"
4494,NvtSVfUTvVZvut8IjKY7HA,Grocery Outlet Bargain Market,"['Food', 'Outlet Stores', 'Grocery', 'Shopping', 'Discount Store']"
4495,iMjGQK5CZJetgJHboSxEBw,Winn-Dixie,"['Food', 'Grocery']"
4496,7cwo9HROlj6UQFTlZJomlw,Popeyes Louisiana Kitchen,"['Food', 'Fast Food', 'American (Traditional)', 'Chicken Wings', 'Restaurants']"
4497,m6kuLG__NpbZpbeKNV6-lg,Philly Pretzel Factory,"['Food', 'Pretzels', 'Hot Dogs', 'Bakeries', 'Restaurants']"
4498,VeJP0FaL-UzzChca5f0bkA,The Spice & Tea Exchange,"['Specialty Food', 'Coffee & Tea', 'Herbs & Spices', 'Food']"
4499,rKxHLUDWRq8tfSFjLS-D_A,Kroger,"['Grocery', 'Food', 'Shopping', 'Flowers & Gifts', 'Florists']"
4500,_8_j8KRNtHtGoG6q6q_5lw,Walgreens,"['Food', 'Shopping', 'Cosmetics & Beauty Supply', 'Beauty & Spas', 'Drugstores', 'Convenience Stores']"
4501,zvzmKaltuHKPeEcBkiUp1w,Wedge Cheese Shop,"['Event Planning & Services', 'Caterers', 'Food', 'Sandwiches', 'Restaurants', 'Cheese Shops', 'Specialty Food']"
4502,lV7zv7jsrLAZ6IslbzQiuA,Fine Wine & Good Spirits,"['Food', 'Beer', 'Wine & Spirits']"
4503,Sr2BcS8nRAqW4gTbjDNBKg,NOLA Distillery,"['Food', 'Distilleries', 'Nightlife', 'Bars', 'Cocktail Bars', 'Whiskey Bars']"
4504,qKvQzhukpomdY3ITSSJ5eg,"1, 2, Tea","['Bubble Tea', 'Food']"
4505,ZyoQIM7cVOekqWYfwZ1sNg,Earth Fare,"['Organic Stores', 'Health Markets', 'Meat Shops', 'Specialty Food', 'Grocery', 'Food']"
4506,bxSy7cZC6OFXNLAV2QPOTw,Dunkin',"['Donuts', 'Food', 'Coffee & Tea']"
4507,bq-o5jZb9ELIIm0sZFqj8Q,Dairy Queen Grill & Chill,"['Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants', 'Burgers', 'Food']"
4508,Md5uzL6p_QkkZ4SF5dTVOQ,Silver Smoke,"['Tobacco Shops', 'Shopping', 'Convenience Stores', 'Food']"
4509,eJj3yRchhXoPmRdZuki7zQ,Winn Dixie,"['Grocery', 'Food']"
4510,ETIyqDHJtwX3YUChlLAYtg,La Cocinita Food Truck,"['Event Planning & Services', 'Caterers', 'Mexican', 'Restaurants', 'Food', 'Food Trucks', 'Food Stands', 'Latin American', 'Venezuelan']"
4511,KMHsCQx4pRqIMdY7mWHOCQ,Brick River Cider Company,"['American (Traditional)', 'Cideries', 'Beer', 'Wine & Spirits', 'Restaurants', 'Food']"
4512,E7R9YF9rGIOL9Pd5fJwMAQ,Honey Baked Ham Company,"['Specialty Food', 'Restaurants', 'Sandwiches', 'Delis', 'Cafes', 'Food', 'Meat Shops']"
4513,WYDUHaSrkAvj1fjoFOgivw,Burlap And Bean Coffee,"['Coffee & Tea', 'Food', 'Coffee Roasteries']"
4514,7hIBLLQGYc69U5Tp5eHoMQ,La Gardenia,"['Food', 'Beer', 'Wine & Spirits', 'Mexican', 'Restaurants']"
4515,uYMVRPYEqpmVXWN2xOs5KQ,Cooper's Hawk Winery & Restaurants - Tampa,"['Event Planning & Services', 'American (Traditional)', 'Nightlife', 'Restaurants', 'Bars', 'Wineries', 'American (New)', 'Wine Tasting Room', 'Gluten-Free', 'Arts & Entertainment', 'Party & Event Planning', 'Wine Bars', 'Food', 'Seafood']"
4516,4wy0zuo-j7uOckJeoJw4uQ,Nosh,"['Delis', 'Coffee & Tea', 'Bagels', 'Food', 'Restaurants']"
4517,28V_4gERGpBTUOxJ7IkHZw,MinuteClinic,"['Food', 'Shopping', 'Pharmacy', 'Medical Centers', 'Convenience Stores', 'Urgent Care', 'Walk-in Clinics', 'Drugstores', 'Health & Medical']"
4518,smV6bae2X9ESvuhcjt25xQ,Smoothie King,"['Juice Bars & Smoothies', 'Food']"
4519,Cwz2B0bXZXwCZ6Ru9-P6UA,Miracles Jamaican Restaurant and Bakery,"['Restaurants', 'Caribbean', 'Food', 'African', 'Fast Food', 'Bakeries']"
4520,C2rHpfMrK28tAmGcoxhsJg,Sweetberry Royersford,"['Juice Bars & Smoothies', 'Wraps', 'Acai Bowls', 'Salad', 'Food', 'Restaurants']"
4521,00rY5F9ltW-IWf2Ev96kOg,Quills Coffee,"['Coffee Roasteries', 'Cafes', 'Coffee & Tea', 'Restaurants', 'Food']"
4522,xc5Z7nSf2751PtTO_G8bhA,Troy Food Cart,"['Food', 'Street Vendors', 'Food Trucks']"
4523,O4ADuFI2PX73HUZWvcapdg,White Dog Brewing,"['Brewpubs', 'Food', 'Breweries']"
4524,rOIFpBba2nWVrr7reKgYKQ,Guanabo Coffee Shop,"['Restaurants', 'Coffee & Tea', 'Sandwiches', 'Cafeteria', 'Food', 'Cuban']"
4525,ey2F1-Vh60vczNAk0kEnFQ,District Donuts Sliders Brew,"['Coffee & Tea', 'Food', 'Donuts', 'Bakeries', 'Restaurants', 'Sandwiches', 'American (Traditional)']"
4526,Tm1-GfbxXnpw6cPO_Vh7jQ,Xilo Mexican,"['Restaurants', 'Breakfast & Brunch', 'Coffee & Tea', 'Food', 'Mexican']"
4527,AQsa9LvvaaIFrNAyKnYCfw,Walgreens,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Convenience Stores', 'Cosmetics & Beauty Supply', 'Food']"
4528,Jnxn6VH6L0fwSZDuBTjpTA,Subway,"['Food', 'Fast Food', 'Sandwiches', 'Restaurants']"
4529,M7qv_LrFhOb-OIl0ma4DSw,Dunkin',"['Food', 'Donuts', 'Coffee & Tea']"
4530,EQ9RsmozHxm-q1dEgILAiw,Starbucks,"['Coffee & Tea', 'Food']"
4531,R6n618g5agn5lYIp3TnEyg,Wawa,"['Restaurants', 'Food', 'Coffee & Tea', 'Delis', 'Sandwiches']"
4532,iY-LCg0gysYOPvFRrF9Ybw,Starbucks,"['Bakeries', 'Coffee & Tea', 'Food']"
4533,CFqHpJScxhi1jxkiHpzx0g,Arabica's Cafe,"['Hookah Bars', 'Greek', 'Restaurants', 'Food', 'Juice Bars & Smoothies', 'Coffee & Tea', 'Nightlife', 'Bars']"
4534,h5KYnGUvF4XXuy0Q8o0HtQ,Wawa,"['Grocery', 'Delis', 'Food', 'Restaurants', 'Coffee & Tea', 'Convenience Stores', 'Sandwiches']"
4535,9zKBXB8UDaG5_pZq8xQvtw,Walmart,"['Department Stores', 'Shopping', 'Electronics', 'Fashion', 'Mobile Phones', 'Food', 'Grocery']"
4536,OyFrPyUDYLRfuwv0BjewjA,Ambler Farmer's Market,"['Food', 'Farmers Market']"
4537,LdXB3D3gl3ckxZutLmen1g,Miso Hungry,"['Food', 'Japanese', 'Sushi Bars', 'Do-It-Yourself Food', 'Restaurants']"
4538,rUtvphBrmi4PJIS90iWsvQ,Bistro Chopstix,"['Imported Food', 'Restaurants', 'Japanese', 'Food', 'Sushi Bars']"
4539,2GwrhnUq7qvX08_31aRiSA,Dunkin',"['Donuts', 'Food', 'Coffee & Tea']"
4540,doXrSxu1hoYiQNlmyWS5yw,Dessert Island,"['Restaurants', 'Desserts', 'Food', 'Chinese', 'Coffee & Tea']"
4541,yVxtZ5_lJ6o5HymaQ3lUjg,Sweet Element,"['Food', 'Restaurants', 'Creperies', 'Desserts', 'Ice Cream & Frozen Yogurt']"
4542,pKWCgqQkKpumlgmbSLYX6Q,Moody Judy’s,"['Ice Cream & Frozen Yogurt', 'Food', 'Restaurants', 'Hot Dogs', 'Sandwiches', 'Breakfast & Brunch', 'Burgers', 'Cheesesteaks']"
4543,a9-gYc8CKX6qbf4GX_VawA,O'Toole's Irish Pub,"['Pubs', 'Bars', 'Food', 'Nightlife', 'Ethnic Food', 'Gastropubs', 'Irish', 'Restaurants', 'Specialty Food']"
4544,LmzWVRnBghpyWPn-Lbh8YA,Winn Dixie,"['Food', 'Grocery']"
4545,b0zp6rgcv7ZcjToRoVhcmQ,Salon by Sucré,"['Restaurants', 'Tapas/Small Plates', 'Coffee & Tea', 'Food', 'Breakfast & Brunch', 'French', 'American (New)', 'Desserts', 'Tea Rooms']"
4546,3yyRANNTMIyS2jgGHeEzxA,Walgreens,"['Cosmetics & Beauty Supply', 'Beauty & Spas', 'Convenience Stores', 'Shopping', 'Food', 'Photography Stores & Services', 'Drugstores']"
4547,06pNHtxgPhGhZpM0Z2uzNw,Hollister Brewing Company,"['Restaurants', 'Food', 'Breweries', 'American (Traditional)', 'Brewpubs']"
4548,mArrYFd3aTDKvrqT2-Nm7Q,Lindt Chocolate Shop,"['Chocolatiers & Shops', 'Food', 'Specialty Food']"
4549,-Wg-4lsLfS3etcFDz6GPpw,The Pub by Wegmans,"['American (New)', 'Salad', 'Restaurants', 'Specialty Food', 'Pubs', 'Food', 'Nightlife', 'Bars']"
4550,ExpamjGjg3r6Cl6RhbT67Q,Patel Brothers,"['Ethnic Food', 'Specialty Food', 'Food', 'Grocery']"
4551,yMx6zEorjzSdEo9Ai6sssA,Selfie Subs,"['Restaurants', 'Breakfast & Brunch', 'Food', 'Food Trucks', 'Chicken Wings', 'Sandwiches', 'Cuban']"
4552,dgm6jrUZj-vAWa1OU5rbNQ,Yiro Yiro,"['Greek', 'Food', 'Mediterranean', 'Falafel', 'Restaurants', 'Salad', 'Caterers', 'Event Planning & Services']"
4553,MsqmvxOvkOnofmLlFM1iHg,Market Forays,"['Food', 'Specialty Schools', 'Education', 'Cooking Schools', 'Cooking Classes', 'Personal Chefs', 'Arts & Crafts', 'Event Planning & Services', 'Farmers Market', 'Shopping']"
4554,RLoGgt2GGC8wHpZ7K2ZbRA,OCF Coffee House,"['Food', 'Coffee & Tea', 'Bagels', 'Internet Cafes']"
4555,k1_j2d6W8Ij4FIAuYf7-rg,POPtions!,"['Shopping', 'Flowers & Gifts', 'Food', 'Popcorn Shops', 'Specialty Food', 'Candy Stores']"
4556,Dgt-JaQ9eQt8pC4Ig2Lscg,Genuardi's Family Markets,"['Grocery', 'Food']"
4557,Xeqb2RxA3ApFCThIYOstQA,TAP Esports Center,"['LAN Centers', 'Food', 'Arcades', 'Internet Cafes', 'Arts & Entertainment']"
4558,psQk-5w5Wy1uB1BuMaHwGQ,Panera Bread,"['Soup', 'Bagels', 'Breakfast & Brunch', 'Food', 'Restaurants', 'Salad', 'Sandwiches']"
4559,KrJcaM7Fh-NClOIXfB-s4g,Espresso! Coffee Bar,"['Cafes', 'Food', 'Bakeries', 'Restaurants', 'Juice Bars & Smoothies', 'Coffee & Tea']"
4560,_ehSDMpnQ67RR0Yy0yv_3A,Elizabeth's Gourmet Delights,"['Bakeries', 'Cafes', 'Food', 'Restaurants', 'Breakfast & Brunch']"
4561,y-LDFnnawAW2dBc4aF6OGQ,Jimmy John's,"['Restaurants', 'Sandwiches', 'Fast Food', 'Food Delivery Services', 'Delis', 'Food']"
4562,61NCACGHsNPhbi2DgJAWmg,Kiwi Frozen Yogurt,"['Ice Cream & Frozen Yogurt', 'Food']"
4563,T4JsC_1U0ctm0XMy6g8PTg,Wawa,"['Food', 'Restaurants', 'Coffee & Tea', 'Sandwiches', 'Convenience Stores']"
4564,9nJLpVhr5EGMU9sdwMauUA,The Fix,"['Bakeries', 'Desserts', 'Coffee & Tea', 'Food']"
4565,Gt__ED7JwFsK8oEdQbWHIA,PAO Truck,"['Ethnic Food', 'Filipino', 'Food Trucks', 'Food', 'Specialty Food', 'Restaurants']"
4566,WZM-G0aWjfTc2iXo_GrGEQ,Wawa,"['Food', 'Delis', 'Convenience Stores', 'Sandwiches', 'Restaurants', 'Coffee & Tea']"
4567,rfFJTymwtgcnSdb1BXb7xw,Saxbys 1800,"['Food', 'Coffee & Tea']"
4568,ObM1T_-eC80hjDGD7umw1g,Dairy Queen,"['Ice Cream & Frozen Yogurt', 'Food', 'Fast Food', 'Restaurants', 'Burgers']"
4569,KmS5WTECeaqjcW1XIC_Jpw,Vino Vitae,"['Bars', 'Beer', 'Wine & Spirits', 'Wine Bars', 'Nightlife', 'Food']"
4570,larqjPOY5TfoFcQoK_7FgA,Saltine Fine Food and Drink,"['Live/Raw Food', 'Bars', 'Nightlife', 'Desserts', 'Comfort Food', 'Cajun/Creole', 'Food', 'Restaurants', 'Cocktail Bars', 'Seafood']"
4571,Ms5WXYnr-e5K1qGckyN9bA,Twistee Treat,"['Restaurants', 'Ice Cream & Frozen Yogurt', 'Food']"
4572,TUtOrI_GnVwSuHHTTEN8MA,Chhaya Cafe,"['Coffee & Tea', 'Sandwiches', 'Food', 'Breakfast & Brunch', 'Restaurants']"
4573,NkT1XeKisOgXS_-5PX0n1g,The Pasta House Co.,"['Restaurants', 'Italian', 'Burgers', 'Pizza', 'Pasta Shops', 'Food', 'Specialty Food']"
4574,fUUNiG5x6wP84ty5GoqtRw,The Neutral Ground Bar & Grill,"['American (Traditional)', 'Cajun/Creole', 'Nightlife', 'Cocktail Bars', 'Music Venues', 'Arts & Entertainment', 'Jazz & Blues', 'Bars', 'Restaurants', 'Lounges', 'Juice Bars & Smoothies', 'Food']"
4575,spPkaal5fJVlNIKz1WoH-g,Publix Super Markets,"['Delis', 'Bakeries', 'Florists', 'Shopping', 'Restaurants', 'Food', 'Flowers & Gifts']"
4576,mCNvZPROAx2AwbYeizPHvg,Arrow Cafe,"['Food', 'Fashion', 'Coffee & Tea', 'Used', 'Vintage & Consignment', 'Shopping']"
4577,yYnp7uLBt-PPyG2elubezg,Lagerhaus Brewery & Grill,"['Beer', 'Wine & Spirits', 'Food', 'Breweries', 'Pizza', 'Restaurants', 'German']"
4578,_ouits0qM3TBR8l39sCNHA,The Donut Experiment - Indian Shores,"['Coffee & Tea', 'Restaurants', 'Food', 'Donuts', 'Bakeries', 'Breakfast & Brunch']"
4579,RP8JKUeQHwz_aRYjmipokw,Donut Bistro,"['Donuts', 'Coffee & Tea', 'Food']"
4580,0oNiXwMtqXIrI0QEJphn1Q,The Playhouse 822,"['Hookah Bars', 'Bars', 'Food', 'Nightlife', 'Dance Clubs']"
4581,oPugUb65KbjO0l2ppraKOA,Buffalo Wild Wings,"['Beer', 'Wine & Spirits', 'Restaurants', 'Chicken Wings', 'Bars', 'Sports Bars', 'Nightlife', 'American (Traditional)', 'American (New)', 'Food']"
4582,wUmT6aKugN4cmiit0XGRnQ,Great Harvest Bread Company-Maplewood,"['Restaurants', 'Food', 'Breakfast & Brunch', 'Bakeries', 'Sandwiches']"
